,Manufacturer,Model Name,Model Name Cleaned,Category,Screen Size,Screen,Touchscreen,Screen_HD,Screen Quality,CPU,CPU Brand,CPU Model,CPU_Speed,RAM,Storage,Total Storage in TB,GPU,GPU Brand,GPU Model,Operating System,Weight,Weight_LBS,Price,Price_USD
711,Dell,Latitude 5480,Latitude 5480,Notebook,14,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7440HQ 2.8GHz,Intel,Core i5 7440HQ,2.8,8,256GB SSD,0.25,Nvidia GeForce 930MX,Nvidia,GeForce 930MX,Linux,1.64,3.61558172,9683388,118171.809
712,Dell,Vostro 5568,Vostro 5568,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,1TB HDD,1,Intel HD Graphics 620,Intel,HD Graphics 620,Linux,1.98,4.36515354,6455592,78781.20603
713,Asus,VivoBook E403NA,VivoBook E403NA,Notebook,14,Full HD 1920x1080,0,1,1920x1080,Intel Celeron Dual Core N3350 1.1GHz,Intel,Celeron Dual Core N3350,1.1,4,32GB Flash Storage,0.03125,Intel HD Graphics 500,Intel,HD Graphics 500,Windows,1.5,3.3069345,2649816,32337.18925
714,Dell,Latitude 5580,Latitude 5580,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7300U 2.6GHz,Intel,Core i5 7300U,2.6,16,512GB SSD,0.5,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.93,4.25492239,12685860.72,154812.6658
715,Lenovo,Thinkpad E470,Thinkpad E470,Notebook,14,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,256GB SSD,0.25,Nvidia GeForce 920MX,Nvidia,GeForce 920MX,Windows,1.87,4.12264501,7621066.44,93004.1436
716,Dell,Latitude 5580,Latitude 5580,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7300U 2.6GHz,Intel,Core i5 7300U,2.6,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.9,4.1887837,10483668,127938.0743
717,Lenovo,110-15ACL (A6-7310/4GB/500GB/W10),110-15ACL ,Notebook,15.6,1366x768,0,0,1366x768,AMD A6-Series 7310 2GHz,AMD,A6-Series 7310,2,4,500GB HDD,0.48828125,AMD Radeon R4,AMD,Radeon R4,Windows,2.19,4.82812437,2649816,32337.18925
718,Mediacom,Smartbook 142,Smartbook 142,Notebook,14,IPS Panel Full HD 1920x1200,0,1,1920x1200,Intel Atom Z8350 1.92GHz,Intel,Atom Z8350,1.92,4,32GB HDD,0.03125,Intel HD Graphics 400,Intel,HD Graphics 400,Windows,1.4,3.0864722,2356380,28756.22534
719,HP,ProBook 470,ProBook 470,Notebook,17.3,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,8,256GB SSD,0.25,Nvidia GeForce 930MX,Nvidia,GeForce 930MX,Windows,2.63,5.79815849,10670400,130216.8695
720,Lenovo,ThinkPad X1,ThinkPad X1,Ultrabook,14,IPS Panel Quad HD+ 2560x1440,0,1,2560x1440,Intel Core i7 6500U 2.5GHz,Intel,Core i7 6500U,2.5,8,512GB SSD,0.5,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.17,2.57940891,14997602.88,183024.1506
721,HP,Pavilion X360,Pavilion X360,2 in 1 Convertible,13.3,IPS Panel Touchscreen 1366x768,1,0,1366x768,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.58,3.48330434,7439047.2,90782.86083
722,Lenovo,ThinkPad T470s,ThinkPad T470s,Ultrabook,14,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.32,2.91010236,13329108,162662.5728
723,Dell,Alienware 17,Alienware 17,Gaming,17.3,4K Ultra HD 3840x2160,0,1,3840x2160,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,32,1TB SSD +  1TB HDD,2,Nvidia GeForce GTX 1070,Nvidia,GeForce GTX 1070,Windows,4.36,9.61215628,32539384.8,397096.3434
724,MSI,GL72M 7REX,GL72M 7REX,Gaming,17.3,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,128GB SSD +  1TB HDD,1.125,Nvidia GeForce GTX 1050 Ti,Nvidia,GeForce GTX 1050 Ti,Windows,2.7,5.9524821,11990684.16,146329.0368
725,Lenovo,V310-15IKB (i5-7200U/4GB/1TB/No,V310-15IKB ,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,4,1TB HDD,1,Intel HD Graphics 620,Intel,HD Graphics 620,No OS,1.9,4.1887837,4356190.8,53161.03696
726,Dell,Inspiron 5570,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 8250U 1.6GHz,Intel,Core i5 8250U,1.6,8,128GB SSD +  1TB HDD,1.125,AMD Radeon 530,AMD,Radeon 530,Windows,2.2,4.8501706,6393348,78021.60762
727,Dell,Inspiron 5378,Inspiron 5378,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i3 7100U 2.4GHz,Intel,Core i3 7100U,2.4,4,1TB HDD,1,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.71,3.76990533,5770908,70425.62357
728,Dell,Inspiron 5567,Inspiron 5567,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,1TB HDD,1,AMD Radeon R7 M445,AMD,Radeon R7 M445,Linux,2.32,5.11472536,5242011.84,63971.20741
729,HP,15-BW037na (A9-9420/4GB/1TB/Radeon,15-BW037na ,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,AMD A9-Series 9420 3GHz,AMD,A9-Series 9420,3,4,1TB HDD,1,AMD Radeon 520,AMD,Radeon 520,Windows,2.1,4.6297083,4348188,53063.37431
730,Acer,Predator 17,Predator 17,Gaming,17.3,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6700HQ 2.6GHz,Intel,Core i7 6700HQ,2.6,16,128GB SSD +  1TB HDD,1.125,Nvidia GeForce GTX 1060,Nvidia,GeForce GTX 1060,Windows,4.2,9.2594166,17206020,209974.702
731,Dell,Inspiron 3567,Inspiron 3567,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,12,1TB HDD,1,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,2.25,4.96040175,5770908,70425.62357
732,HP,15-BW091ND (A9-9420/6GB/1TB,15-BW091ND ,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,AMD A9-Series A9-9420 3GHz,AMD,A9-Series A9-9420,3,6,128GB SSD +  1TB HDD,1.125,AMD Radeon 520,AMD,Radeon 520,Windows,2.1,4.6297083,5779800,70534.13763
733,Acer,Extensa EX2540-58KR,Extensa EX2540-58KR,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,4,500GB HDD,0.48828125,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,2.4,5.2910952,4970628,60659.35836
734,Lenovo,ThinkPad 13,ThinkPad 13,Notebook,13.3,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.44,3.17465712,8536320,104173.4956
735,Lenovo,V310-15IKB (i7-7500U/4GB/1TB/FHD/W10),V310-15IKB ,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,4,1TB HDD,1,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.85,4.07855255,6926868,84532.4511
736,HP,ZBook 15,ZBook 15,Workstation,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,16,256GB SSD,0.25,Nvidia Quadro M2200,Nvidia,Quadro M2200,Windows,2.6,5.7320198,21509748,262495.506
737,Dell,Inspiron 5379,Inspiron 5379,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i5 8250U 1.6GHz,Intel,Core i5 8250U,1.6,8,1TB HDD,1,Intel UHD Graphics 620,Intel,UHD Graphics 620,Windows,1.55,3.41716565,5859828,71510.76415
738,MSI,GS63VR 7RF,GS63VR 7RF,Gaming,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,16,256GB SSD +  1TB HDD,1.25,Nvidia GeForce GTX 1060,Nvidia,GeForce GTX 1060,Windows,1.8,3.9683214,18624116.16,227280.524
739,Acer,Aspire ES1-572,Aspire ES1-572,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i3 6006U 2GHz,Intel,Core i3 6006U,2,4,500GB HDD,0.48828125,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,2.4,5.2910952,3652833.6,44577.57498
740,Dell,Inspiron 7560,Inspiron 7560,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,8,128GB SSD +  1TB HDD,1.125,Nvidia GeForce 940MX,Nvidia,GeForce 940MX,Windows,2,4.409246,10732644,130976.4679
741,Dell,Vostro 3568,Vostro 3568,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i3 6006U 2GHz,Intel,Core i3 6006U,2,8,256GB SSD,0.25,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,2,4.409246,5913180,72161.8485
742,Toshiba,Tecra X40-D-10G,Tecra X40-D-10G,Notebook,14,IPS Panel Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.25,2.75577875,13649220,166569.0789
743,Lenovo,Flex 5,Flex 5,2 in 1 Convertible,14,Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.7,3.7478591,8883108,108405.5438
744,Lenovo,Thinkpad P51s,Thinkpad P51s,Workstation,15.6,IPS Panel 4K Ultra HD 3840x2160,0,1,3840x2160,Intel Core i7 7600U 2.8GHz,Intel,Core i7 7600U,2.8,16,1TB SSD,1,Nvidia Quadro M520M,Nvidia,Quadro M520M,Windows,2.5,5.5115575,29334708,357987.877
745,Acer,Chromebook 14,Chromebook 14,Notebook,14,1366x768,0,0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,Intel,Celeron Dual Core N3060,1.6,2,32GB Flash Storage,0.03125,Intel HD Graphics 400,Intel,HD Graphics 400,Chrome OS,1.68,3.70376664,2934360,35809.6391
746,Samsung,Notebook 9,Notebook 9,Ultrabook,13.3,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,16,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,0.81,1.78574463,14662908,178939.6815
747,HP,250 G6,250 G6,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i3 6006U 2GHz,Intel,Core i3 6006U,2,8,256GB SSD,0.25,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.86,4.10059878,4792788,58489.0772
748,Dell,Latitude 5480,Latitude 5480,Notebook,14,1366x768,0,0,1366x768,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.6,3.5273968,10018705.32,122263.8742
749,HP,Zbook 17,Zbook 17,Workstation,17.3,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Xeon E3-1535M v5 2.9GHz,Intel,Xeon E3-1535M v5,2.9,16,256GB SSD,0.25,Nvidia Quadro M2000M,Nvidia,Quadro M2000M,Windows,3,6.613869,39026988,476268.2001
750,Lenovo,N23 (N3060/4GB/128GB/W10),N23 ,Netbook,11.6,Touchscreen 1366x768,1,0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,Intel,Celeron Dual Core N3060,1.6,4,128GB SSD,0.125,Intel HD Graphics 400,Intel,HD Graphics 400,Windows,1.4,3.0864722,4223700,51544.1775
751,HP,EliteBook 850,EliteBook 850,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 6300U 2.4GHz,Intel,Core i5 6300U,2.4,8,256GB SSD,0.25,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.84,4.05650632,16894800,206176.71
752,Asus,X550VX-XX015D (i5-6300HQ/4GB/1TB/GeForce,X550VX-XX015D ,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i5 6300HQ 2.3GHz,Intel,Core i5 6300HQ,2.3,4,1TB HDD,1,Nvidia GeForce GTX 950M,Nvidia,GeForce GTX 950M,No OS,2.45,5.40132635,5148468,62829.63952
753,Lenovo,Thinkpad T460,Thinkpad T460,Ultrabook,14,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 6200U 2.3GHz,Intel,Core i5 6200U,2.3,4,1GB SSD,0.000976563,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.7,3.7478591,9745632,118931.4074
754,Asus,Pro P2540UA-XO0192R,Pro P2540UA-XO0192R,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,4,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,2.37,5.22495651,7557310.8,92226.0978
755,Lenovo,Yoga 900-13ISK,Yoga 900-13ISK,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,1,1,3200x1800,Intel Core i5 6260U 1.8GHz,Intel,Core i5 6260U,1.8,8,256GB SSD,0.25,Intel HD Graphics 540,Intel,HD Graphics 540,Windows,1.3,2.8660099,10661508,130108.3554
756,HP,15-cb003na (i5-7300HQ/8GB/1TB,15-cb003na ,Notebook,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7300HQ 2.5GHz,Intel,Core i5 7300HQ,2.5,8,128GB SSD +  1TB HDD,1.125,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,Windows,2.2,4.8501706,9772308,119256.9496
757,HP,ZBook 15,ZBook 15,Workstation,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6700HQ 2.6GHz,Intel,Core i7 6700HQ,2.6,8,256GB SSD,0.25,Nvidia Quadro M1000M,Nvidia,Quadro M1000M,Windows,2.59,5.70997357,13880412,169390.4444
758,Dell,Alienware 17,Alienware 17,Gaming,15.6,IPS Panel 4K Ultra HD 3840x2160,0,1,3840x2160,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,16,256GB SSD +  1TB HDD,1.25,Nvidia GeForce GTX 1070,Nvidia,GeForce GTX 1070,Windows,4.42,9.74443366,25511059.08,311325.7469
759,Acer,Aspire 3,Aspire 3,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,4,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,2.1,4.6297083,5326308,64999.92068
760,Lenovo,Legion Y520-15IKBN,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,128GB SSD +  1TB HDD,1.125,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,Windows,2.5,5.5115575,9318816,113722.7327
761,Dell,Latitude 7280,Latitude 7280,Ultrabook,12.5,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7600U 2.8GHz,Intel,Core i7 7600U,2.8,16,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.18,2.60145514,16530228,201727.6336
762,Google,Pixelbook (Core,Pixelbook ,Ultrabook,12.3,Touchscreen 2400x1600,1,0,2400x1600,Intel Core i5 7Y57 1.2GHz,Intel,Core i5 7Y57,1.2,8,256GB SSD,0.25,Intel HD Graphics 615,Intel,HD Graphics 615,Chrome OS,1.1,2.4250853,13862628,169173.4163
763,Asus,Zenbook UX330UA-AH5Q,Zenbook UX330UA-AH5Q,Ultrabook,13.3,IPS Panel Quad HD+ 3200x1800,0,1,3200x1800,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.2,2.6455476,10039068,122512.3714
764,Dell,Latitude 3380,Latitude 3380,Notebook,13.3,1366x768,0,0,1366x768,Intel Core i3 6006U 2GHz,Intel,Core i3 6006U,2,4,500GB HDD,0.48828125,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.65,3.63762795,7549308,92128.43515
765,Acer,TravelMate P238-M,TravelMate P238-M,Notebook,13.3,1366x768,0,0,1366x768,Intel Core i5 6200U 2.3GHz,Intel,Core i5 6200U,2.3,4,128GB SSD,0.125,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.6,3.5273968,5824260,71076.70792
766,Asus,X751NV-TY001 (N4200/4GB/1TB/GeForce,X751NV-TY001 ,Notebook,17.3,1366x768,0,0,1366x768,Intel Pentium Quad Core N4200 1.1GHz,Intel,Pentium Quad Core N4200,1.1,4,1TB HDD,1,Nvidia GeForce 920MX,Nvidia,GeForce 920MX,Windows,2.8,6.1729444,4182263.28,51038.50199
767,Dell,Inspiron 7559,Inspiron 7559,Gaming,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,1,1,3840x2160,Intel Core i7 6700HQ 2.6GHz,Intel,Core i7 6700HQ,2.6,16,128GB SSD +  1TB HDD,1.125,Nvidia GeForce GTX 960M,Nvidia,GeForce GTX 960M,Windows,2.72,5.99657456,9772308,119256.9496
768,Samsung,Notebook 9,Notebook 9,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.31,2.88805613,14218308,173513.9786
769,Acer,Aspire A315-31,Aspire A315-31,Notebook,15.6,1366x768,0,0,1366x768,Intel Pentium Quad Core N4200 1.1GHz,Intel,Pentium Quad Core N4200,1.1,4,1TB HDD,1,Intel HD Graphics 505,Intel,HD Graphics 505,Linux,2.1,4.6297083,2649816,32337.18925
770,Dell,Inspiron 5567,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,16,256GB SSD,0.25,AMD Radeon R7 M445,AMD,Radeon R7 M445,Windows,2.3,5.0706329,10503852.84,128184.4012
771,Samsung,Notebook 9,Notebook 9,2 in 1 Convertible,15,Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,16,256GB SSD,0.25,AMD Radeon 540,AMD,Radeon 540,Windows,1.71,3.76990533,15996708,195216.7901
772,Toshiba,Tecra A40-C-1E5,Tecra A40-C-1E5,Notebook,14,IPS Panel 1366x768,0,0,1366x768,Intel Core i5 6200U 2.3GHz,Intel,Core i5 6200U,2.3,4,128GB SSD,0.125,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.75,3.85809025,9069840,110684.339
773,Dell,Inspiron 7567,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,1TB HDD,1,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,Windows,2.62,5.77611226,9772308,119256.9496
774,HP,EliteBook 820,EliteBook 820,Ultrabook,12.5,1366x768,0,0,1366x768,Intel Core i5 6200U 2.3GHz,Intel,Core i5 6200U,2.3,4,256GB SSD,0.25,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.26,2.77782498,11061648,134991.488
775,Asus,Q524UQ-BHI7T15 (i7-7500U/12GB/2TB/GeForce,Q524UQ-BHI7T15 ,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,12,2TB HDD,2,Nvidia GeForce 940MX,Nvidia,GeForce 940MX,Windows,2.3,5.0706329,7460388,91043.29457
776,Lenovo,Thinkpad P50,Thinkpad P50,Notebook,15.6,4K Ultra HD 3840x2160,0,1,3840x2160,Intel Core i7 6820HQ 2.7GHz,Intel,Core i7 6820HQ,2.7,16,512GB SSD,0.5,Nvidia Quadro M2000M,Nvidia,Quadro M2000M,Windows,2.5,5.5115575,21074040,257178.3172
777,Acer,Swift 3,Swift 3,Notebook,14,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i3 7100U 2.4GHz,Intel,Core i3 7100U,2.4,4,128GB SSD,0.125,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.8,3.9683214,5655312,69014.94082
778,Razer,Blade Pro,Blade Pro,Gaming,14,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,16,512GB SSD,0.5,Nvidia GeForce GTX 1060,Nvidia,GeForce GTX 1060,Windows,1.95,4.29901485,25777908,314582.2538
779,Asus,Vivobook Max,Vivobook Max,Notebook,15.6,1920x1080,0,0,1920x1080,Intel Pentium Dual Core N4200 1.1GHz,Intel,Pentium Dual Core N4200,1.1,8,128GB SSD,0.125,Intel HD Graphics 505,Intel,HD Graphics 505,Windows,2,4.409246,5174254.8,63144.33029
780,Dell,Alienware 17,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,32,1TB SSD +  1TB HDD,2,Nvidia GeForce GTX 1070M,Nvidia,GeForce GTX 1070M,Windows,4.42,9.74443366,31911609.6,389435.251
781,Asus,Rog G752VS-BA171T,Rog G752VS-BA171T,Gaming,17.3,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6700HQ 2.6GHz,Intel,Core i7 6700HQ,2.6,16,256GB SSD +  1TB HDD,1.25,Nvidia GeForce GTX 1070,Nvidia,GeForce GTX 1070,Windows,4.3,9.4798789,20896200,255008.036
782,Toshiba,Tecra Z40-C-161,Tecra Z40-C-161,Ultrabook,14,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6600U 2.6GHz,Intel,Core i7 6600U,2.6,16,512GB SSD,0.5,Nvidia GeForce 930M,Nvidia,GeForce 930M,Windows,1.47,3.24079581,15685488,191418.7981
783,Lenovo,IdeaPad 110-15IBR,IdeaPad 110-15IBR,Notebook,15.6,1366x768,0,0,1366x768,Intel Celeron Quad Core N3710 1.6GHz,Intel,Celeron Quad Core N3710,1.6,8,1TB HDD,1,Intel HD Graphics 405,Intel,HD Graphics 405,No OS,2.2,4.8501706,2925468,35701.12505
784,Lenovo,ThinkPad T470s,ThinkPad T470s,Ultrabook,14,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,16,512GB SSD,0.5,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.7,3.7478591,20442708,249473.8191
785,MSI,GS43VR 7RE,GS43VR 7RE,Gaming,14,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,16,256GB SSD +  1TB HDD,1.25,Nvidia GeForce GTX 1060,Nvidia,GeForce GTX 1060,Windows,1.6,3.5273968,16814772,205200.0835
786,MSI,GL62M (i5-7300HQ/8GB/1TB,GL62M ,Gaming,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7300HQ 2.5GHz,Intel,Core i5 7300HQ,2.5,8,128GB SSD +  1TB HDD,1.125,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,Windows,2.2,4.8501706,9683388,118171.809
787,Lenovo,Legion Y520-15IKBN,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,4,1TB HDD,1,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,Windows,2.4,5.2910952,8883108,108405.5438
788,Acer,Predator G9-793,Predator G9-793,Gaming,17.3,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,16,256GB SSD +  1TB HDD,1.25,Nvidia GeForce GTX 1060,Nvidia,GeForce GTX 1060,Windows,4.2,9.2594166,20442708,249473.8191
789,Dell,Inspiron 7567,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7300HQ 2.5GHz,Intel,Core i5 7300HQ,2.5,8,256GB SSD,0.25,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,Windows,2.62,5.77611226,8758620,106886.347
790,Asus,FX502VM-DM560T (i7-7700HQ/8GB/1TB,FX502VM-DM560T ,Gaming,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,128GB SSD +  1TB HDD,1.125,Nvidia GeForce GTX1060,Nvidia,GeForce GTX1060,Windows,2.24,4.93835552,11906388,145300.3235
791,Vero,K146 (N3350/4GB/32GB/W10),K146 ,Notebook,14,1920x1080,0,0,1920x1080,Intel Celeron Dual Core N3350 1.1GHz,Intel,Celeron Dual Core N3350,1.1,4,32GB Flash Storage,0.03125,Intel HD Graphics 500,Intel,HD Graphics 500,Windows,1.22,2.68964006,1804186.8,22017.50235
792,Lenovo,ThinkPad Yoga,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,8,512GB SSD,0.5,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.37,3.02033351,17517240,213772.694
793,Lenovo,Yoga 510-15IKB,Yoga 510-15IKB,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,256GB SSD,0.25,AMD Radeon R7 M460,AMD,Radeon R7 M460,Windows,2.08,4.58561584,8527428,104064.9815
794,Apple,"MacBook 12""","MacBook 12""",Ultrabook,12,IPS Panel Retina Display 2304x1440,0,0,2304x1440,Intel Core M 1.2GHz,Intel,Core M,1.2,8,512GB Flash Storage,0.5,Intel HD Graphics 5300,Intel,HD Graphics 5300,Mac OS,0.92,2.02825316,10359180,126418.8774
795,Lenovo,ThinkPad X1,ThinkPad X1,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,1,0,2560x1440,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.42,3.13056466,20718360,252837.7549
