,Manufacturer,Model Name,Model Name Cleaned,Category,Screen Size,Screen,Touchscreen,Screen_HD,Screen Quality,CPU,CPU Brand,CPU Model,CPU_Speed,RAM,Storage,Total Storage in TB,GPU,GPU Brand,GPU Model,Operating System,Weight,Weight_LBS,Price,Price_USD
1177,11,175,172,1,15.6,8,0,1,3,92,1,58,2.6,16,3,1.125,91,3,33,5,1.91,4.21082993,19147766.04,233670.9168
1178,7,363,360,3,15.6,0,0,0,0,58,1,37,2.3,4,25,0.48828125,47,2,49,5,2.07,4.56356961,5779800.0,70534.13763
1179,10,471,468,0,14.0,30,1,0,9,68,1,41,2.3,8,15,0.25,47,2,49,5,1.36,2.99828728,14556204.0,177637.5128
1180,10,203,200,4,15.6,8,0,1,3,97,1,62,2.7,6,15,0.25,65,3,7,5,1.54,3.39511942,7389252.0,90175.18211
1181,4,550,527,3,15.6,8,0,1,3,97,1,62,2.7,8,15,0.25,74,3,16,2,1.98,4.36515354,7958428.92,97121.16695
1182,0,58,58,3,15.6,0,0,0,0,39,1,22,2.0,4,25,0.48828125,43,2,45,5,2.1,4.6297083,2961036.0,36135.18128
1183,7,325,322,3,15.6,15,0,1,3,92,1,58,2.6,6,8,1.0,89,3,31,5,2.18,4.80607814,7104708.0,86702.73226
1184,2,395,392,1,15.6,15,0,1,3,92,1,58,2.6,8,16,1.25,89,3,31,5,2.591,5.712178193,8082828.0,98639.27862
1185,4,249,246,0,15.6,7,1,1,3,97,1,62,2.7,16,28,0.5,53,2,55,5,2.09,4.60766207,10483668.0,127938.0743
1186,0,71,71,3,15.6,8,0,1,3,74,1,46,2.5,4,15,0.25,72,3,14,5,2.23,4.91630929,6144372.0,74983.214
1187,4,575,550,4,13.3,31,1,1,13,71,1,44,2.4,8,15,0.25,47,2,49,2,1.23,2.71168629,9772308.0,119256.9496
1188,0,356,353,1,17.3,15,0,1,3,102,1,66,2.8,16,16,1.25,80,3,22,5,4.2,9.2594166,23110308.0,282028.0365
1189,10,291,288,1,15.6,15,0,1,3,77,1,47,2.5,8,8,1.0,75,3,17,5,2.4,5.2910952,7282548.0,88873.01341
1190,15,101,98,0,12.3,29,1,0,8,117,2,72,2.0,4,22,0.03125,38,1,63,1,1.15,2.53531645,5859828.0,71510.76415
1191,7,50,50,3,15.6,0,0,0,0,74,1,46,2.5,4,25,0.48828125,53,2,55,5,1.86,4.10059878,4312620.0,52629.31808
1192,1,298,295,4,12.0,22,0,0,7,43,1,26,1.1,8,14,0.25,49,2,51,3,0.92,2.02825316,10341396.0,126201.8493
1193,4,253,250,0,13.3,13,1,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.6,3.5273968,10661508.0,130108.3554
1194,7,328,325,3,15.6,15,0,1,3,102,1,66,2.8,12,3,1.125,75,3,17,5,2.21,4.87221683,11799684.0,143998.1548
1195,10,508,501,3,15.6,0,0,0,0,56,1,36,2.0,4,8,1.0,24,0,95,4,1.9,4.1887837,3272256.0,39933.1733
1196,2,391,388,1,17.3,15,0,1,3,92,1,58,2.6,16,29,1.5,93,3,35,5,4.3,9.4798789,19117800.0,233305.2245
1197,0,58,58,3,15.6,0,0,0,0,39,1,22,2.0,4,8,1.0,43,2,45,2,2.1,4.6297083,2418624.0,29515.82375
1198,11,180,177,1,17.3,8,0,1,3,102,1,66,2.8,16,16,1.25,79,3,21,5,2.43,5.35723389,18218818.8,222334.4532
1199,4,245,242,3,15.6,0,0,0,0,54,1,36,2.0,4,2,0.125,29,0,100,5,2.3,5.0706329,4437108.0,54148.51489
1200,10,204,201,3,15.6,0,0,0,0,89,1,55,2.5,8,25,0.48828125,66,3,8,4,2.2,4.8501706,5593068.0,68255.34241
1201,4,250,247,0,15.6,7,1,1,3,106,1,70,1.8,16,28,0.5,61,2,109,5,2.0,4.409246,11426220.0,139440.5644
1202,4,575,550,4,13.3,31,1,1,13,97,1,62,2.7,16,28,0.5,53,2,55,5,1.2,2.6455476,23830560.0,290817.6751
1203,2,131,128,1,15.6,8,0,1,3,92,1,58,2.6,8,8,1.0,79,3,21,5,2.2,4.8501706,10394748.0,126852.9337
1204,4,245,242,3,15.6,8,0,1,3,74,1,46,2.5,8,15,0.25,30,0,101,5,2.36,5.20291028,7904988.0,96468.99747
1205,7,25,25,3,15.6,0,0,0,0,74,1,46,2.5,8,15,0.25,53,2,55,5,1.91,4.21082993,5148468.0,62829.63952
1206,10,207,204,3,15.6,0,0,0,0,18,0,75,2.2,4,25,0.48828125,13,0,84,5,2.2,4.8501706,2658708.0,32445.70331
1207,0,72,72,3,17.3,2,0,0,2,54,1,36,2.0,8,8,1.0,72,3,14,5,3.3,7.2752559,5593068.0,68255.34241
1208,2,407,404,1,15.6,8,0,1,3,102,1,66,2.8,16,16,1.25,80,3,22,5,2.2,4.8501706,21776508.0,265750.9278
1209,1,298,295,4,12.0,22,0,0,7,44,1,26,1.2,8,27,0.5,46,2,48,3,0.92,2.02825316,11372868.0,138789.48
1210,2,130,127,3,15.6,8,0,1,3,102,1,66,2.8,16,3,1.125,79,3,21,5,2.2,4.8501706,15552108.0,189791.0873
1211,11,182,179,1,17.3,15,0,1,3,92,1,58,2.6,16,16,1.25,79,3,21,5,2.43,5.35723389,17330419.08,211492.8137
1212,4,259,256,0,15.6,13,1,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,2.191,4.830328993,8883108.0,108405.5438
1213,2,384,381,1,17.3,8,0,1,3,102,1,66,2.8,16,16,1.25,79,3,21,5,2.9,6.3934067,17330508.0,211493.8988
1214,0,87,84,2,11.6,0,0,0,0,32,1,18,1.5,2,24,0.03125,40,2,42,1,1.3,2.8660099,1547208.0,18881.44607
1215,0,105,102,3,17.3,2,0,0,2,56,1,36,2.0,4,8,1.0,72,3,14,5,3.3,7.2752559,5317416.0,64891.40662
1216,10,212,209,3,17.3,2,0,0,2,74,1,46,2.5,8,8,1.0,53,2,55,4,2.8,6.1729444,4792788.0,58489.0772
1217,10,225,222,1,15.6,15,0,1,3,92,1,58,2.6,8,3,1.125,88,3,30,5,2.6,5.7320198,11310624.0,138029.8816
1218,0,409,406,0,14.0,13,1,1,3,105,1,69,1.3,8,15,0.25,52,2,54,5,1.2,2.6455476,10216908.0,124682.6525
1219,10,488,485,3,15.6,15,0,1,3,91,1,57,2.6,8,15,0.25,47,2,49,5,2.3,5.0706329,13595868.0,165917.9945
1220,11,169,166,1,15.6,8,0,1,3,92,1,58,2.6,8,3,1.125,79,3,21,5,2.2,4.8501706,13125570.12,160178.686
1221,7,33,33,3,15.6,8,0,1,3,4,0,4,2.7,6,8,1.0,7,0,78,5,2.1,4.6297083,4703868.0,57403.93662
1222,4,289,286,4,12.5,7,1,1,3,71,1,44,2.4,8,15,0.25,47,2,49,5,1.26,2.77782498,15235286.04,185924.7314
1223,4,249,246,0,15.0,7,1,1,3,59,1,38,2.4,4,25,0.48828125,53,2,55,5,2.08,4.58561584,4526028.0,55233.65547
1224,2,552,529,3,15.6,0,0,0,0,112,1,86,1.6,4,8,1.0,42,2,44,5,2.65,5.84225095,2747628.0,33530.84389
1225,4,575,550,4,13.3,31,1,1,13,97,1,62,2.7,8,15,0.25,53,2,55,5,1.29,2.84396367,13133484.0,160275.2635
1226,4,546,523,3,15.6,0,0,0,0,74,1,46,2.5,4,8,1.0,47,2,49,2,2.18,4.80607814,4640379.12,56629.14625
1227,10,225,222,1,15.6,13,1,1,3,92,1,58,2.6,16,3,1.125,89,3,31,5,2.6,5.7320198,9149868.0,111660.9656
1228,11,161,158,1,15.6,8,0,1,3,102,1,66,2.8,8,3,1.125,75,3,17,5,2.2,4.8501706,10216908.0,124682.6525
1229,10,473,470,2,12.5,13,1,1,3,88,1,55,2.5,16,28,0.5,47,2,49,5,1.3,2.8660099,14671800.0,179048.1955
1230,14,85,82,1,14.0,8,0,1,3,102,1,66,2.8,16,11,1.0,79,3,21,5,1.95,4.29901485,31113108.0,379690.6886
1231,4,239,236,3,15.6,36,1,0,0,59,1,38,2.4,8,8,1.0,53,2,55,5,2.3,5.0706329,4170436.92,50894.17829
1232,11,154,151,1,17.3,8,0,1,3,102,1,66,2.8,16,16,1.25,79,3,21,5,2.7,5.9524821,14209416.0,173405.4645
1233,1,299,296,4,11.6,0,0,0,0,62,1,40,1.6,4,14,0.25,51,2,53,3,1.08,2.38099284,8527428.0,104064.9815
1234,7,23,23,3,15.6,8,0,1,3,56,1,36,2.0,4,8,1.0,47,2,49,5,2.1,4.6297083,4250376.0,51869.71967
1235,7,111,108,4,14.0,4,0,0,9,89,1,55,2.5,8,15,0.25,47,2,49,5,1.54,3.39511942,19546305.48,238534.5169
1236,4,545,522,3,15.6,0,0,0,0,68,1,41,2.3,4,25,0.48828125,47,2,49,5,2.24,4.93835552,6553404.0,79974.86067
1237,11,158,155,1,15.6,8,0,1,3,92,1,58,2.6,8,3,1.125,89,3,31,5,2.3,5.0706329,10394748.0,126852.9337
1238,10,452,449,3,13.3,15,0,1,3,97,1,62,2.7,16,28,0.5,53,2,55,5,1.4,3.0864722,13329108.0,162662.5728
1239,10,206,203,3,15.6,8,0,1,3,5,0,4,3.6,6,15,0.25,7,0,78,5,2.2,4.8501706,5313592.44,64844.74557
1240,2,603,578,4,13.3,8,0,1,3,89,1,55,2.5,8,15,0.25,47,2,49,5,1.45,3.19670335,11381760.0,138897.9941
1241,0,76,76,3,15.6,0,0,0,0,54,1,36,2.0,4,25,0.48828125,47,2,49,2,2.4,5.2910952,3217125.6,39260.38615
1242,4,261,258,0,17.3,7,1,1,3,97,1,62,2.7,16,28,0.5,72,3,14,5,2.77,6.10680571,15996708.0,195216.7901
1243,7,111,108,3,14.0,8,0,1,3,68,1,41,2.3,4,15,0.25,47,2,49,5,1.54,3.39511942,9781111.08,119364.3785
1244,2,397,394,1,15.6,15,0,1,3,102,1,66,2.8,16,16,1.25,76,3,18,5,2.5,5.5115575,14227200.0,173622.4926
1245,4,279,276,3,14.0,0,0,0,0,74,1,46,2.5,4,25,0.48828125,53,2,55,5,1.6,3.5273968,7780500.0,94949.80065
1246,2,393,390,1,15.6,15,0,1,3,92,1,58,2.6,16,16,1.25,80,3,22,5,2.34,5.15881782,20673900.0,252295.1846
1247,10,531,508,3,15.6,15,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,4,2.3,5.0706329,5095116.0,62178.55517
1248,4,575,550,0,13.3,31,1,1,13,81,1,51,1.2,8,15,0.25,52,2,54,5,1.24,2.73373252,16121196.0,196735.987
1249,4,238,235,3,15.6,0,0,0,0,112,1,86,1.6,4,25,0.48828125,40,2,42,2,2.2,4.8501706,2881008.0,35158.55476
1250,7,51,51,3,15.6,0,0,0,0,8,0,7,2.5,4,25,0.48828125,16,0,87,5,1.86,4.10059878,3547908.0,43297.1091
1251,10,204,201,3,15.6,8,0,1,3,58,1,37,2.3,6,2,0.125,66,3,8,5,2.4,5.2910952,5059548.0,61744.49894
1252,10,457,454,3,14.0,15,0,1,3,68,1,41,2.3,8,15,0.25,47,2,49,5,1.9,4.1887837,9532224.0,116327.0701
1253,4,238,235,3,15.6,0,0,0,0,111,1,85,1.6,4,25,0.48828125,40,2,42,5,2.2,4.8501706,3947959.08,48179.15656
1254,2,557,532,3,15.6,0,0,0,0,37,1,22,1.1,4,8,1.0,43,2,45,5,2.0,4.409246,3014388.0,36786.26563
1255,2,390,387,1,17.3,15,0,1,3,92,1,58,2.6,16,3,1.125,91,3,33,5,4.0,8.818492,16894800.0,206176.71
1256,4,546,523,3,15.6,0,0,0,0,56,1,36,2.0,4,25,0.48828125,47,2,49,5,2.29,5.04858667,4357080.0,53171.88837
1257,10,84,81,3,15.6,8,0,1,3,89,1,55,2.5,8,10,1.0,21,0,92,5,2.32,5.11472536,7958340.0,97120.08181
1258,11,148,145,1,15.6,8,0,1,3,92,1,58,2.6,8,3,1.125,89,3,31,5,2.4,5.2910952,10928268.0,133363.7771
1259,10,578,553,0,14.0,7,1,1,3,68,1,41,2.3,4,2,0.125,47,2,49,5,1.8,3.9683214,7407124.92,90393.29536
1260,2,601,576,4,13.3,15,0,1,3,45,1,27,0.9,8,28,0.5,46,2,48,5,1.2,2.6455476,6482268.0,79106.7482
1261,4,239,236,3,15.6,0,0,0,0,59,1,38,2.4,6,8,1.0,53,2,55,5,2.3,5.0706329,4081428.0,49807.95257
1262,0,74,74,3,15.6,0,0,0,0,36,1,21,1.6,4,25,0.48828125,41,2,43,2,2.4,5.2910952,2569788.0,31360.56273
1263,4,238,235,3,15.6,0,0,0,0,34,1,20,1.6,2,25,0.48828125,40,2,42,5,2.2,4.8501706,3370068.0,41126.82794
1264,10,225,222,3,15.6,15,0,1,3,92,1,58,2.6,8,8,1.0,89,3,31,5,2.6,5.7320198,7993908.0,97554.13804
1265,7,324,321,3,15.6,8,0,1,3,12,0,10,2.9,6,10,1.0,29,0,100,5,2.04,4.49743092,4890511.08,59681.6467
1266,4,239,236,3,15.6,0,0,0,0,97,1,62,2.7,8,8,1.0,24,0,95,2,2.3,5.0706329,7166863.08,87461.24552
1267,7,424,421,2,11.6,0,0,0,0,36,1,21,1.6,2,22,0.03125,41,2,43,5,1.17,2.57940891,1858428.0,22679.4381
1268,2,570,545,3,15.6,0,0,0,0,89,1,55,2.5,4,25,0.48828125,65,3,7,5,2.2,4.8501706,6405085.44,78164.84618
1269,10,579,554,0,14.0,13,1,1,3,89,1,55,2.5,4,2,0.125,47,2,49,5,1.8,3.9683214,5673096.0,69231.96893
1270,10,587,562,0,13.3,19,1,1,13,89,1,55,2.5,16,28,0.5,47,2,49,5,1.3,2.8660099,13329108.0,162662.5728
1271,10,196,193,3,14.0,0,0,0,0,34,1,20,1.6,2,34,0.0625,40,2,42,5,1.5,3.3069345,2036268.0,24849.71926
1272,7,2,2,3,15.6,0,0,0,0,89,1,55,2.5,6,8,1.0,21,0,92,5,2.19,4.82812437,6793488.0,82904.74023
1273,2,567,542,3,15.6,0,0,0,0,34,1,20,1.6,4,25,0.48828125,40,2,42,5,2.2,4.8501706,3281148.0,40041.68736
1274,2,601,576,4,13.3,15,0,1,3,45,1,27,0.9,8,28,0.5,46,2,48,5,1.2,2.6455476,6482268.0,79106.7482
1275,4,239,236,3,15.6,0,0,0,0,59,1,38,2.4,6,8,1.0,53,2,55,5,2.3,5.0706329,4081428.0,49807.95257
1276,0,74,74,3,15.6,0,0,0,0,36,1,21,1.6,4,25,0.48828125,41,2,43,2,2.4,5.2910952,2569788.0,31360.56273
1277,4,238,235,3,15.6,0,0,0,0,34,1,20,1.6,2,25,0.48828125,40,2,42,5,2.2,4.8501706,3370068.0,41126.82794
1278,10,225,222,3,15.6,15,0,1,3,92,1,58,2.6,8,8,1.0,89,3,31,5,2.6,5.7320198,7993908.0,97554.13804
1279,7,324,321,3,15.6,8,0,1,3,12,0,10,2.9,6,10,1.0,29,0,100,5,2.04,4.49743092,4890511.08,59681.6467
1280,4,239,236,3,15.6,0,0,0,0,97,1,62,2.7,8,8,1.0,24,0,95,2,2.3,5.0706329,7166863.08,87461.24552
1281,7,424,421,2,11.6,0,0,0,0,36,1,21,1.6,2,22,0.03125,41,2,43,5,1.17,2.57940891,1858428.0,22679.4381
1282,2,570,545,3,15.6,0,0,0,0,89,1,55,2.5,4,25,0.48828125,65,3,7,5,2.2,4.8501706,6405085.44,78164.84618
1283,10,579,554,0,14.0,13,1,1,3,89,1,55,2.5,4,2,0.125,47,2,49,5,1.8,3.9683214,5673096.0,69231.96893
1284,10,587,562,0,13.3,19,1,1,13,89,1,55,2.5,16,28,0.5,47,2,49,5,1.3,2.8660099,13329108.0,162662.5728
1285,10,196,193,3,14.0,0,0,0,0,34,1,20,1.6,2,34,0.0625,40,2,42,5,1.5,3.3069345,2036268.0,24849.71926
1286,7,2,2,3,15.6,0,0,0,0,89,1,55,2.5,6,8,1.0,21,0,92,5,2.19,4.82812437,6793488.0,82904.74023
1287,2,567,542,3,15.6,0,0,0,0,34,1,20,1.6,4,25,0.48828125,40,2,42,5,2.2,4.8501706,3281148.0,40041.68736
1288,2,601,576,4,13.3,15,0,1,3,45,1,27,0.9,8,28,0.5,46,2,48,5,1.2,2.6455476,6482268.0,79106.7482
1289,4,239,236,3,15.6,0,0,0,0,59,1,38,2.4,6,8,1.0,53,2,55,5,2.3,5.0706329,4081428.0,49807.95257
1290,0,74,74,3,15.6,0,0,0,0,36,1,21,1.6,4,25,0.48828125,41,2,43,2,2.4,5.2910952,2569788.0,31360.56273
1291,4,238,235,3,15.6,0,0,0,0,34,1,20,1.6,2,25,0.48828125,40,2,42,5,2.2,4.8501706,3370068.0,41126.82794
1292,10,225,222,3,15.6,15,0,1,3,92,1,58,2.6,8,8,1.0,89,3,31,5,2.6,5.7320198,7993908.0,97554.13804
1293,7,324,321,3,15.6,8,0,1,3,12,0,10,2.9,6,10,1.0,29,0,100,5,2.04,4.49743092,4890511.08,59681.6467
1294,4,239,236,3,15.6,0,0,0,0,97,1,62,2.7,8,8,1.0,24,0,95,2,2.3,5.0706329,7166863.08,87461.24552
1295,7,424,421,2,11.6,0,0,0,0,36,1,21,1.6,2,22,0.03125,41,2,43,5,1.17,2.57940891,1858428.0,22679.4381
1296,2,570,545,3,15.6,0,0,0,0,89,1,55,2.5,4,25,0.48828125,65,3,7,5,2.2,4.8501706,6405085.44,78164.84618
1297,10,579,554,0,14.0,13,1,1,3,89,1,55,2.5,4,2,0.125,47,2,49,5,1.8,3.9683214,5673096.0,69231.96893
1298,10,587,562,0,13.3,19,1,1,13,89,1,55,2.5,16,28,0.5,47,2,49,5,1.3,2.8660099,13329108.0,162662.5728
1299,10,196,193,3,14.0,0,0,0,0,34,1,20,1.6,2,34,0.0625,40,2,42,5,1.5,3.3069345,2036268.0,24849.71926
1300,7,2,2,3,15.6,0,0,0,0,89,1,55,2.5,6,8,1.0,21,0,92,5,2.19,4.82812437,6793488.0,82904.74023
1301,2,567,542,3,15.6,0,0,0,0,34,1,20,1.6,4,25,0.48828125,40,2,42,5,2.2,4.8501706,3281148.0,40041.68736
